weight,age,voted,party,registered,method_vote
1.21810183960977,65,yes,Republican,Yes,Voted by mail or absentee
0.457876451658725,48,yes,Democrat,Yes,In person on election day
1.37628331677947,74,yes,Independent,Yes,Voted by mail or absentee
0.765860935756739,79,yes,Independent,Yes,In person on election day
1.16859786174667,93,yes,Republican,Yes,Voted by mail or absentee
0.298761240424458,22,NAorMissing,Democrat,No,Dontknow_skipped_notasked
0.668522367301585,75,yes,Democrat,Yes,Voted by mail or absentee
2.00721385807732,73,yes,Republican,Yes,Voted by mail or absentee
0.460956579045503,51,no,Democrat,Yes,Dontknow_skipped_notasked
0.954241009204728,85,yes,Democrat,Yes,In person on election day
1.06825520743313,69,yes,Republican,Yes,In person early
0.538577885960156,74,yes,Republican,Yes,Voted by mail or absentee
0.587905997100073,70,yes,Democrat,Yes,Voted by mail or absentee
0.732704781126725,81,yes,Republican,Yes,In person early
0.360153728336364,65,yes,Democrat,Yes,In person on election day
1.10987390676439,61,yes,Independent,Yes,In person on election day
0.777155826567227,60,yes,Democrat,Yes,In person on election day
0.574608752512407,60,no,Independent,Yes,Dontknow_skipped_notasked
0.615279636430058,57,yes,Republican,Yes,In person on election day
0.445805450659565,49,yes,Independent,Yes,In person on election day
3.12747922651589,43,yes,Democrat,Yes,In person on election day
0.282475448025285,70,yes,Independent,Yes,In person on election day
1.5923639270372,35,yes,Democrat,Yes,In person on election day
1.08142852059744,76,yes,Democrat,Yes,Voted by mail or absentee
0.665789027276778,70,NAorMissing,Democrat,Yes,Dontknow_skipped_notasked
0.372920250964174,64,yes,Democrat,Yes,In person on election day
0.304832439442422,66,yes,Republican,Yes,Voted by mail or absentee
1.29652663292437,77,yes,Independent,Yes,Voted by mail or absentee
1.035782138851,79,yes,Republican,Yes,In person early
0.531931409321721,74,yes,Republican,Yes,Voted by mail or absentee
0.483077049999331,53,yes,Independent,Yes,In person on election day
1.22511767179522,35,yes,Democrat,Yes,In person on election day
1.45970022942838,67,yes,Independent,Yes,In person on election day
0.303062960221158,67,yes,Independent,Yes,In person on election day
1.15970026317735,68,yes,Republican,Yes,In person on election day
1.39327128225578,60,yes,Republican,Yes,In person on election day
0.588320797502458,74,yes,Independent,Yes,In person on election day
2.22809188371503,40,yes,Independent,Yes,In person on election day
0.886062696520481,64,yes,Democrat,Yes,In person on election day
1.20582762923044,61,no,Democrat,Yes,Dontknow_skipped_notasked
0.695961395636729,70,yes,Democrat,Yes,Voted by mail or absentee
0.825992145660009,23,yes,Democrat,Yes,Voted by mail or absentee
0.885066913134959,77,yes,Independent,Yes,Voted by mail or absentee
2.34989010196214,44,yes,Democrat,Yes,In person on election day
1.71991725999823,65,yes,Republican,Yes,In person early
0.802781480006219,58,yes,Democrat,Yes,Voted by mail or absentee
0.284589977683319,49,yes,Democrat,Yes,In person on election day
0.508798555089191,54,yes,NAorMissing,Yes,In person on election day
0.746590139457785,46,yes,Independent,Yes,Voted by mail or absentee
1.04342294161668,77,no,Independent,Yes,Dontknow_skipped_notasked
0.460297595767658,63,yes,Independent,Yes,In person on election day
2.11154008415381,45,yes,Republican,Yes,In person on election day
0.252047077630355,27,no,Independent,Yes,Dontknow_skipped_notasked
1.36280833783257,36,no,Democrat,Yes,Dontknow_skipped_notasked
1.55594295404381,67,yes,Independent,Yes,Voted by mail or absentee
0.132245522833554,52,NAorMissing,Democrat,Yes,Dontknow_skipped_notasked
0.990953882667631,74,yes,Democrat,Yes,In person on election day
0.946569958210915,60,yes,Republican,Yes,In person on election day
0.379355063812464,57,yes,Democrat,Yes,In person on election day
0.591807110231549,65,NAorMissing,Independent,Yes,Dontknow_skipped_notasked
0.261311592657155,65,no,Democrat,Yes,Dontknow_skipped_notasked
0.419668687563507,71,yes,Democrat,Yes,In person on election day
0.422118987071955,77,yes,Democrat,Yes,Voted by mail or absentee
1.08125051107419,68,no,Democrat,Yes,Dontknow_skipped_notasked
1.53583709163481,48,NAorMissing,Republican,Yes,Dontknow_skipped_notasked
1.88409093047634,39,yes,NAorMissing,Yes,Voted by mail or absentee
0.865199052069732,59,yes,Independent,Yes,In person on election day
0.363934907320871,63,yes,Republican,Yes,In person on election day
10.9083156735122,65,yes,Republican,Yes,In person on election day
0.428538963659977,27,yes,Democrat,Yes,Voted by mail or absentee
0.0411301116489187,29,no,Democrat,No,Dontknow_skipped_notasked
0.392321837808915,63,yes,Democrat,Yes,Voted by mail or absentee
1.55594295404381,63,yes,Independent,Yes,Voted by mail or absentee
0.19668861668149001,32,NAorMissing,Independent,No,Dontknow_skipped_notasked
12.069948784886,80,yes,Republican,Yes,Voted by mail or absentee
1.48795791281983,65,yes,NAorMissing,Yes,In person on election day
0.520578689146027,63,no,Democrat,Yes,Dontknow_skipped_notasked
1.3839991429689,71,yes,Republican,Yes,Voted by mail or absentee
1.80801273559343,38,yes,Democrat,Yes,In person on election day
0.327156897308094,85,yes,Democrat,Yes,Voted by mail or absentee
0.374687277627936,51,yes,Democrat,Yes,In person on election day
1.84414985238871,77,yes,Independent,Yes,In person on election day
1.71514694715717,73,yes,Independent,Yes,Voted by mail or absentee
0.429435134978369,63,yes,Republican,Yes,In person on election day
0.436203889441482,58,yes,Democrat,Yes,In person on election day
0.853418383776727,68,yes,Independent,Yes,In person early
0.702815945039283,64,yes,Democrat,Yes,In person on election day
0.482772181038204,67,yes,Republican,Yes,In person on election day
1.72274449203527,77,yes,Republican,Yes,Voted by mail or absentee
1.9301422164095,71,yes,Independent,Yes,In person on election day
0.50258722418836,67,yes,Democrat,Yes,In person early
0.210821918827665,57,yes,Other,Yes,Voted by mail or absentee
1.7411702110766,56,yes,Democrat,Yes,In person on election day
2.51250347670506,76,yes,Republican,Yes,In person on election day
0.622512314823438,82,yes,Republican,Yes,In person on election day
0.109787963704697,85,yes,Republican,Yes,Voted by mail or absentee
0.353584916919204,73,yes,Republican,Yes,In person on election day
1.95279366543562,87,yes,Democrat,Yes,Voted by mail or absentee
1.47327284296546,68,yes,Republican,Yes,Voted by mail or absentee
0.406474068678326,51,no,Democrat,Yes,Dontknow_skipped_notasked
0.808380464830309,68,yes,Democrat,Yes,In person early
0.587854630074211,30,yes,Democrat,Yes,In person on election day
0.57510262586728,79,yes,Democrat,Yes,In person on election day
0.572826651805447,67,yes,Democrat,Yes,In person on election day
0.254672150865305,68,no,Democrat,Yes,Dontknow_skipped_notasked
0.929757535448682,77,yes,Democrat,Yes,In person on election day
0.50258722418836,66,yes,Democrat,Yes,Voted by mail or absentee
0.835451965606678,68,yes,Independent,Yes,Voted by mail or absentee
0.779221580695835,70,yes,Republican,Yes,Voted by mail or absentee
0.756565696571771,68,no,Democrat,Yes,Dontknow_skipped_notasked
1.48432951709726,27,yes,Republican,Yes,In person on election day
0.64309890985963,66,yes,Independent,Yes,Voted by mail or absentee
0.868369281861223,54,yes,Republican,Yes,Voted by mail or absentee
0.546964387715958,65,yes,Independent,Yes,In person on election day
2.6196596074854,62,yes,Republican,Yes,In person on election day
0.367219373428175,65,no,Independent,Yes,Dontknow_skipped_notasked
0.776132222690609,52,yes,Independent,Yes,In person on election day
0.901798095553325,67,yes,Democrat,Yes,In person on election day
7.17148420878418,37,yes,Independent,Yes,In person on election day
1.47409256264857,60,yes,Republican,Yes,In person on election day
1.47327284296546,85,yes,Republican,Yes,In person on election day
0.57608038884123,62,yes,Democrat,Yes,In person early
0.412021203444936,73,yes,Republican,Yes,In person on election day
0.836814057127549,77,yes,Republican,Yes,In person on election day
0.421511022785356,64,NAorMissing,Democrat,Yes,Dontknow_skipped_notasked
2.6695655505037,46,no,Republican,Yes,Dontknow_skipped_notasked
1.12642670584004,40,yes,Democrat,Yes,In person on election day
0.80797298812019,43,yes,NAorMissing,Yes,In person on election day
1.93299251271607,45,no,Democrat,Yes,Dontknow_skipped_notasked
0.172971401958307,73,yes,Democrat,Yes,Voted by mail or absentee
1.56750781161721,26,yes,Democrat,Yes,In person early
0.241964455748313,31,yes,Democrat,Yes,Voted by mail or absentee
0.695961395636729,81,yes,Democrat,Yes,Voted by mail or absentee
0.30856747123907,63,yes,Independent,Yes,Voted by mail or absentee
