weight,StateAbbr,age,votereg,party_ID,askvote,vote_method
0.683617672894538,OH,57,1,1,5,1
0.34623095459761,OH,57,1,1,5,1
0.717657681413249,OH,52,1,1,4,1
1.04342294161668,OH,71,1,3,NA,NA
0.615806933501105,OH,59,1,2,NA,NA
1.85950003142458,OH,60,1,3,5,3
1.48795791281983,OH,65,1,2,5,1
0.546964387715958,OH,65,1,1,5,1
1.035782138851,OH,85,1,3,5,1
0.659000592153276,OH,57,1,1,1,NA
1.06392123652301,OH,56,1,3,5,1
0.565250535826872,OH,72,1,1,5,1
0.39285697715821,OH,70,1,1,5,1
0.546964387715958,OH,54,1,1,5,3
0.496466985746836,OH,50,1,1,5,1
0.343656663567903,OH,76,1,3,5,1
0.0731816668357735,OH,66,1,4,NA,NA
1.9476310737185,OH,62,1,3,5,3
2.95273309504797,OH,22,2,5,NA,NA
3.07856730818322,OH,38,1,1,5,1
0.789173184282181,OH,59,1,1,5,1
2.57617074953132,OH,43,1,3,1,NA
0.491961990215634,OH,65,1,1,5,3
0.26058662629909,OH,54,1,1,5,1
0.738712731883727,OH,56,1,1,3,NA
2.05740269226435,OH,80,1,2,5,1
1.90203009052629,OH,33,1,3,5,1
0.562424634284554,OH,30,1,3,5,1
0.466452290488557,OH,71,1,3,5,1
0.474229141281977,OH,54,1,1,5,3
0.504633411663319,OH,65,1,2,5,3
0.655103876771786,OH,72,1,2,5,2
1.2249052604904,OH,63,1,2,5,1
1.61618427188146,OH,72,1,1,5,3
1.41116417567345,OH,58,1,3,1,NA
1.65322280390883,OH,61,1,3,5,3
0.554225161819485,OH,65,1,3,5,3
0.462099615547734,OH,78,1,3,5,1
0.387252966037659,OH,78,1,3,5,1
0.0883388330879029,OH,67,1,4,5,1
11.7120402404845,OH,71,1,1,5,1
0.555318002838475,OH,74,1,3,3,NA
0.396586391005211,OH,81,1,1,5,3
0.653664562730587,OH,81,1,1,5,2
0.57510262586728,OH,69,1,1,5,1
0.447060996749216,OH,53,1,1,5,1
1.21328252475084,OH,68,1,2,5,1
1.01877030749895,OH,62,1,1,3,NA
0.175124028016301,OH,58,1,4,5,1
2.00647644802772,OH,47,1,2,5,3
0.631984132405538,OH,57,1,1,5,1
0.298935434478014,OH,67,1,1,5,1
2.51250347670506,OH,85,1,3,5,3
0.310369089385731,OH,64,1,1,5,1
0.482772181038204,OH,56,1,2,5,3
0.671422670623634,OH,60,1,3,5,3
0.39285697715821,OH,73,1,1,5,1
1.21633008370976,OH,86,1,3,5,1
0.245822828082201,OH,47,1,1,5,1
2.20059446537673,OH,78,1,2,5,3
2.00721385807732,OH,69,1,2,5,1
0.94276649981421,OH,57,1,1,5,1
1.48795791281983,OH,56,1,2,5,1
0.762155411150585,OH,31,1,1,5,1
0.552986127708172,OH,72,1,3,5,1
1.85597115565057,OH,64,1,2,5,1
1.26671866566685,OH,69,1,3,5,1
1.04337867911454,OH,61,1,3,5,1
0.576171445325219,OH,67,1,3,5,1
0.909111529643402,OH,65,1,3,5,2
0.827289847044852,OH,74,1,2,5,1
0.350809568452498,OH,55,1,1,5,1
0.310781191219607,OH,30,1,1,1,NA
0.819695359960438,OH,57,1,1,5,1
0.677751222245203,OH,39,1,1,3,NA
1.30667628043228,OH,42,1,3,5,3
0.560749888167612,OH,38,1,1,2,NA
1.18530086913767,OH,63,1,1,5,1
1.75898848097561,OH,47,1,1,5,1
0.840888146184364,OH,52,1,2,5,1
2.51250347670506,OH,71,1,3,5,3
1.19373970555279,OH,49,1,1,5,3
0.769073772820107,OH,73,1,3,5,2
1.49227529349753,OH,57,1,2,NA,NA
0.447060996749216,OH,62,1,3,5,3
0.78362174200447,OH,47,1,3,1,NA
0.41399172057318,OH,61,1,1,5,1
1.45539175931083,OH,73,1,2,5,3
0.289386050513648,OH,76,1,1,5,1
0.695961395636729,OH,74,1,1,5,3
0.735014043731238,OH,61,1,1,5,3
0.465964888416248,OH,39,1,1,5,1
0.194507984484527,OH,57,1,1,5,1
0.428422482328656,OH,60,1,3,5,1
0.443958327361781,OH,50,1,3,5,3
2.27492015926425,OH,43,1,2,5,1
1.23750462463486,OH,56,1,1,5,1
3.00540843864269,OH,41,1,1,5,1
0.366577063655106,OH,57,1,1,4,1
0.452549749786891,OH,71,1,1,1,NA
0.702815945039283,OH,66,1,1,5,3
0.697546690430713,OH,62,1,3,5,1
0.494429624902191,OH,53,1,3,5,3
0.766279780106419,OH,61,1,2,5,1
0.165701312127068,OH,62,1,3,NA,NA
1.9476310737185,OH,60,1,3,5,1
0.745029800925044,OH,61,1,1,5,1
0.537539767031088,OH,57,1,2,5,1
0.653664562730587,OH,71,1,3,5,3
0.199829969180333,OH,52,2,5,NA,NA
3.41886430649336,OH,59,1,1,5,1
1.08541064913194,OH,61,1,1,5,1
0.0883388330879029,OH,64,1,4,5,1
0.460112361801715,OH,60,2,1,NA,NA
0.332171706451593,OH,50,2,1,NA,NA
1.56903035341598,OH,37,1,1,5,1
0.706035322642523,OH,59,1,2,5,1
0.800630259200503,OH,77,1,2,5,3
2.23847656306707,OH,63,1,3,5,1
1.06687301984811,OH,41,1,1,5,1
0.233858378177304,OH,65,2,5,NA,NA
1.08324516236455,OH,52,1,2,5,1
1.08324516236455,OH,66,1,2,5,2
0.0719630638063651,OH,51,2,4,NA,NA
0.718455655041614,OH,64,1,1,5,3
1.06015527284357,OH,58,1,3,5,1
0.387252966037659,OH,72,1,2,5,1
0.182047263345828,OH,41,1,1,1,NA
1.24274763985536,OH,57,1,2,5,1
2.13420515821546,OH,46,1,3,5,1
1.14854737591125,OH,59,1,1,5,1
0.282475448025285,OH,78,1,2,5,2
0.15440709631015,OH,71,1,4,5,1
0.470003591513701,OH,78,1,2,5,3
0.398340166416498,OH,53,1,2,3,NA
0.763610668653302,OH,67,1,2,5,1
3.2791243668951,OH,52,1,2,5,1
0.681236490710633,OH,55,1,1,5,1
0.132879875750765,OH,23,2,5,NA,NA
1.37628331677947,OH,82,1,2,5,3
0.282475448025285,OH,71,1,2,5,3
0.588320797502458,OH,72,1,2,5,1
0.39285697715821,OH,76,1,1,5,1
1.29652663292437,OH,85,1,2,5,3
0.282475448025285,OH,73,1,2,5,3
1.29652663292437,OH,80,1,3,5,1
1.50483018806991,OH,45,1,1,5,1
0.312482454500716,OH,27,1,1,5,3
1.82285967844048,OH,38,1,1,5,1
0.991039956530645,OH,46,1,1,NA,NA
0.631984132405538,OH,49,1,1,5,3
0.607067476646821,OH,64,1,2,5,2
0.660461361345609,OH,54,1,3,5,3
2.02735845500008,OH,39,1,3,3,NA
1.08324516236455,OH,62,1,2,5,1
0.308318762608708,OH,65,1,4,5,1
1.035782138851,OH,72,1,2,5,1
0.202886284651031,OH,49,1,3,2,NA
0.266816531775324,OH,70,1,1,3,NA
0.721281700144582,OH,60,1,3,1,NA
2.12600415631311,OH,42,1,1,5,1
1.18871467066168,OH,60,1,2,5,1
0.939527707203636,OH,65,1,1,5,3
0.539380894344122,OH,67,1,5,3,NA
0.518824388160356,OH,81,1,1,5,1
0.467603237245976,OH,45,2,1,NA,NA
0.538577885960156,OH,70,1,4,NA,2
0.853418383776727,OH,78,1,2,5,1
0.436531853961186,OH,74,1,2,5,1
0.434216543130412,OH,78,1,2,5,2
0.50258722418836,OH,48,1,1,5,1
1.45159803848562,OH,68,1,3,5,1
0.659000592153276,OH,61,1,2,NA,NA
0.378710192617776,OH,71,1,2,5,1
0.378710192617776,OH,78,1,2,NA,NA
2.76360455778654,OH,74,1,1,5,3
2.06939984290851,OH,59,1,1,5,3
0.123198754994751,OH,71,1,3,5,3
0.168908125354361,OH,79,1,1,5,3
0.479809603203101,OH,59,1,1,5,2
0.368253593282754,OH,65,1,1,NA,NA
1.09112352553213,OH,44,1,2,5,1
0.995214744514417,OH,54,1,1,5,1
0.853418383776727,OH,71,1,3,5,1
1.06825520743313,OH,75,1,2,5,1
0.430181426377264,OH,48,1,3,5,3
0.671422670623634,OH,61,1,3,5,1
0.615279636430058,OH,52,1,2,5,1
1.55514209970413,OH,54,1,1,5,3
1.51111648702132,OH,47,1,1,5,1
0.694609632183828,OH,61,1,1,5,2
1.035782138851,OH,74,1,2,5,2
0.531931409321721,OH,77,1,3,5,1
0.38691864529553,OH,53,1,1,5,2
0.500045439775781,OH,77,1,1,5,3
1.15887711700577,OH,68,1,1,5,1
1.23679029189888,OH,60,1,3,5,1
3.77494616662471,OH,62,1,1,5,1
0.214651062363243,OH,57,1,4,5,2
0.476894319798238,OH,79,1,1,5,3
0.604303711053912,OH,67,1,2,5,3
0.304832439442422,OH,59,1,1,5,1
0.691198855409025,OH,62,1,2,5,1
1.0843091697054,OH,66,1,2,5,3
0.885066913134959,OH,81,1,1,5,2
0.830321171354588,OH,69,1,3,5,3
0.225616045522852,OH,73,1,2,5,1
2.55047860109213,OH,39,1,2,5,1
2.38452001175566,OH,38,1,2,5,3
0.128258968287236,OH,49,1,1,5,3
1.02888520343006,OH,47,1,1,2,NA
2.37594991062176,OH,37,1,2,5,1
1.26671866566685,OH,72,1,1,5,3
0.802781480006219,OH,66,1,1,5,1
0.238714126817022,OH,62,1,1,5,1
1.31933061614153,OH,46,1,2,1,NA
0.441738740969122,OH,59,1,3,4,1
3.77762627277916,OH,30,1,2,5,2
0.420496182060883,OH,51,2,2,1,NA
1.18871467066168,OH,66,1,3,5,1
1.07953588812932,OH,44,1,2,5,1
0.479096397256697,OH,48,1,3,5,1
0.660913571277032,OH,76,1,2,5,1
0.866243733412551,OH,52,1,3,5,1
2.57532668803316,OH,75,1,3,5,2
0.870530449822096,OH,48,1,1,1,NA
0.468998970304765,OH,64,1,3,5,3
0.853418383776727,OH,75,1,2,5,2
0.211894860959595,OH,70,1,1,3,NA
0.387252966037659,OH,88,1,2,5,3
0.853418383776727,OH,83,1,2,5,3
0.604303711053912,OH,61,1,2,5,2
1.41936690308151,OH,40,1,2,5,3
0.671422670623634,OH,67,1,1,5,1
0.69741389231548,OH,61,1,1,2,NA
1.21810183960977,OH,65,1,2,5,3
0.457876451658725,OH,48,1,1,5,1
1.37628331677947,OH,74,1,3,5,3
0.765860935756739,OH,79,1,3,5,1
1.16859786174667,OH,93,1,2,5,3
0.298761240424458,OH,22,2,1,NA,NA
0.668522367301585,OH,75,1,1,5,3
2.00721385807732,OH,73,1,2,5,3
0.460956579045503,OH,51,1,1,4,4
0.954241009204728,OH,85,1,1,5,1
1.06825520743313,OH,69,1,2,5,2
0.538577885960156,OH,74,1,2,5,3
0.587905997100073,OH,70,1,1,5,3
0.732704781126725,OH,81,1,2,5,2
0.360153728336364,OH,65,1,1,5,1
1.10987390676439,OH,61,1,3,5,1
0.777155826567227,OH,60,1,1,5,1
0.574608752512407,OH,60,1,3,1,NA
0.615279636430058,OH,57,1,2,5,1
0.445805450659565,OH,49,1,3,5,1
3.12747922651589,OH,43,1,1,5,1
0.282475448025285,OH,70,1,3,5,1
1.5923639270372,OH,35,1,1,5,1
1.08142852059744,OH,76,1,1,5,3
0.665789027276778,OH,70,1,1,NA,NA
0.372920250964174,OH,64,1,1,5,1
0.304832439442422,OH,66,1,2,5,3
1.29652663292437,OH,77,1,3,5,3
1.035782138851,OH,79,1,2,5,2
0.531931409321721,OH,74,1,2,5,3
0.483077049999331,OH,53,1,3,5,1
1.22511767179522,OH,35,1,1,5,1
1.45970022942838,OH,67,1,3,5,1
0.303062960221158,OH,67,1,3,5,1
1.15970026317735,OH,68,1,2,5,1
1.39327128225578,OH,60,1,2,5,1
0.588320797502458,OH,74,1,3,5,1
2.22809188371503,OH,40,1,3,5,1
0.886062696520481,OH,64,1,1,5,1
1.20582762923044,OH,61,1,1,1,NA
0.695961395636729,OH,70,1,1,5,3
0.825992145660009,OH,23,1,1,5,3
0.885066913134959,OH,77,1,3,5,3
2.34989010196214,OH,44,1,1,5,1
1.71991725999823,OH,65,1,2,5,2
0.802781480006219,OH,58,1,1,5,3
0.284589977683319,OH,49,1,1,5,1
0.508798555089191,OH,54,1,5,5,1
0.746590139457785,OH,46,1,3,5,3
1.04342294161668,OH,77,1,3,3,NA
0.460297595767658,OH,63,1,3,5,1
2.11154008415381,OH,45,1,2,5,1
0.252047077630355,OH,27,1,3,1,NA
1.36280833783257,OH,36,1,1,1,NA
1.55594295404381,OH,67,1,3,5,3
0.132245522833554,OH,52,1,1,NA,NA
0.990953882667631,OH,74,1,1,5,1
0.946569958210915,OH,60,1,2,5,1
0.379355063812464,OH,57,1,1,5,1
0.591807110231549,OH,65,1,3,NA,NA
0.261311592657155,OH,65,1,1,1,NA
0.419668687563507,OH,71,1,1,5,1
0.422118987071955,OH,77,1,1,5,3
1.08125051107419,OH,68,1,1,1,NA
1.53583709163481,OH,48,1,2,NA,NA
1.88409093047634,OH,39,1,5,5,3
0.865199052069732,OH,59,1,3,5,1
0.363934907320871,OH,63,1,2,5,1
10.9083156735122,OH,65,1,2,5,1
0.428538963659977,OH,27,1,1,5,3
0.0411301116489187,OH,29,2,1,2,NA
0.392321837808915,OH,63,1,1,5,3
1.55594295404381,OH,63,1,3,5,3
0.19668861668149001,OH,32,2,3,NA,NA
12.069948784886,OH,80,1,2,5,3
1.48795791281983,OH,65,1,5,5,1
0.520578689146027,OH,63,1,1,1,NA
1.3839991429689,OH,71,1,2,5,3
1.80801273559343,OH,38,1,1,5,1
0.327156897308094,OH,85,1,1,5,3
0.374687277627936,OH,51,1,1,5,1
1.84414985238871,OH,77,1,3,5,1
1.71514694715717,OH,73,1,3,5,3
0.429435134978369,OH,63,1,2,5,1
0.436203889441482,OH,58,1,1,5,1
0.853418383776727,OH,68,1,3,5,2
0.702815945039283,OH,64,1,1,5,1
0.482772181038204,OH,67,1,2,5,1
1.72274449203527,OH,77,1,2,5,3
1.9301422164095,OH,71,1,3,5,1
0.50258722418836,OH,67,1,1,5,2
0.210821918827665,OH,57,1,4,5,3
1.7411702110766,OH,56,1,1,5,1
2.51250347670506,OH,76,1,2,5,1
0.622512314823438,OH,82,1,2,5,1
0.109787963704697,OH,85,1,2,5,3
0.353584916919204,OH,73,1,2,5,1
1.95279366543562,OH,87,1,1,5,3
1.47327284296546,OH,68,1,2,5,3
0.406474068678326,OH,51,1,1,3,NA
0.808380464830309,OH,68,1,1,5,2
0.587854630074211,OH,30,1,1,5,1
0.57510262586728,OH,79,1,1,5,1
0.572826651805447,OH,67,1,1,5,1
0.254672150865305,OH,68,1,1,4,4
0.929757535448682,OH,77,1,1,5,1
0.50258722418836,OH,66,1,1,5,3
0.835451965606678,OH,68,1,3,5,3
0.779221580695835,OH,70,1,2,5,3
0.756565696571771,OH,68,1,1,3,NA
1.48432951709726,OH,27,1,2,5,1
0.64309890985963,OH,66,1,3,5,3
0.868369281861223,OH,54,1,2,5,3
0.546964387715958,OH,65,1,3,5,1
2.6196596074854,OH,62,1,2,5,1
0.367219373428175,OH,65,1,3,1,NA
0.776132222690609,OH,52,1,3,5,1
0.901798095553325,OH,67,1,1,5,1
7.17148420878418,OH,37,1,3,5,1
1.47409256264857,OH,60,1,2,5,1
1.47327284296546,OH,85,1,2,5,1
0.57608038884123,OH,62,1,1,5,2
0.412021203444936,OH,73,1,2,5,1
0.836814057127549,OH,77,1,2,5,1
0.421511022785356,OH,64,1,1,NA,NA
2.6695655505037,OH,46,1,2,3,NA
1.12642670584004,OH,40,1,1,5,1
0.80797298812019,OH,43,1,5,5,1
1.93299251271607,OH,45,1,1,2,NA
0.172971401958307,OH,73,1,1,5,3
1.56750781161721,OH,26,1,1,5,2
0.241964455748313,OH,31,1,1,5,3
0.695961395636729,OH,81,1,1,5,3
0.30856747123907,OH,63,1,3,5,3
0.701996083623814,OH,51,1,1,3,NA
0.631984132405538,OH,55,1,1,5,3
0.764778624617392,OH,52,1,1,5,1
0.694414496805667,OH,53,1,2,5,1
0.959180609429608,OH,60,1,2,5,1
1.06392123652301,OH,59,1,2,5,1
5.02526674185242,OH,25,1,1,5,1
0.365798241694998,OH,70,1,1,3,NA
0.561674608741625,OH,55,1,3,5,3
0.781621366825088,OH,61,1,3,5,1
0.519943609603639,OH,48,1,1,5,1
2.70220353446415,OH,43,1,3,5,3
0.356163932553075,OH,49,1,1,1,NA
1.7580328735326,OH,80,1,2,5,3
0.721881509576423,OH,39,3,2,2,NA
0.413487316213767,OH,58,1,1,5,1
0.59062346643466,OH,52,1,3,5,1
0.624511736169059,OH,83,1,2,5,3
1.29115342438505,OH,81,1,3,5,2
0.45699378023818,OH,59,2,2,NA,NA
0.615279636430058,OH,60,1,2,5,1
0.909111529643402,OH,62,1,3,5,3
1.48795791281983,OH,50,1,2,5,1
1.50736792224262,OH,23,1,3,3,NA
0.240100185169378,OH,72,1,3,5,3
1.90900623561335,OH,66,1,3,5,1
0.574891344715469,OH,46,1,1,5,3
2.37767647819509,OH,69,1,1,5,3
0.530434656957214,OH,32,1,2,5,3
1.9476310737185,OH,55,1,1,5,3
0.806739844253037,OH,66,1,1,5,1
0.436203889441482,OH,61,1,1,5,2
1.2639028164365,OH,53,1,3,4,3
1.73244305102816,OH,49,2,5,NA,NA
1.71991725999823,OH,52,1,3,5,1
0.374974518513558,OH,67,1,1,5,3
4.59386169993818,OH,89,1,1,5,3
1.33174937735081,OH,59,1,2,5,3
0.622512314823438,OH,72,1,3,5,1
1.035782138851,OH,89,1,2,5,2
0.788752028187794,OH,74,1,2,1,NA
0.531931409321721,OH,80,1,3,5,1
0.622512314823438,OH,75,1,2,5,1
1.15875566123707,OH,62,1,1,5,1
0.671422670623634,OH,63,1,3,5,1
0.247099009696663,OH,68,1,2,5,1
0.543097486720808,OH,49,1,1,5,1
0.590657834814417,OH,47,1,3,3,NA
1.485535947224,OH,66,1,2,5,1
0.872163604893898,OH,69,1,3,5,2
0.588320797502458,OH,82,1,2,5,1
0.588320797502458,OH,71,1,3,5,1
0.720154310980254,OH,38,1,3,5,1
1.16669572204761,OH,75,1,3,5,1
1.15875566123707,OH,67,1,1,5,1
0.729281626936373,OH,80,1,1,5,3
1.13886838997254,OH,46,1,1,5,1
0.881430516725706,OH,31,1,1,5,1
0.470003591513701,OH,75,1,2,5,2
0.622512314823438,OH,72,1,2,5,1
0.853418383776727,OH,78,1,2,5,3
0.468498033946391,OH,56,1,1,5,1
0.418759299500579,OH,89,1,3,5,3
1.21328252475084,OH,73,1,3,5,1
0.206668811015067,OH,58,2,5,NA,NA
0.802484569306056,OH,38,1,1,5,1
1.20062155040805,OH,47,1,3,5,1
3.01485866141292,OH,33,1,2,3,NA
0.173253147810387,OH,57,1,1,5,1
2.29814822829318,OH,27,1,2,4,2
0.59062346643466,OH,63,1,3,5,1
0.683617672894538,OH,63,1,3,5,1
0.973572847575745,OH,79,1,3,5,3
0.696624350090926,OH,64,1,1,5,2
0.491961990215634,OH,64,1,1,3,NA
0.46617894620009,OH,35,2,5,NA,NA
0.203392748464038,OH,51,1,2,5,1
6.94929599485417,OH,29,1,3,3,NA
1.16859786174667,OH,71,1,3,5,3
1.01877030749895,OH,59,1,3,3,NA
1.9476310737185,OH,59,1,2,5,1
0.595700980281171,OH,68,1,2,5,1
0.83190960974838,OH,68,1,2,5,1
0.835710537408641,OH,66,2,3,NA,NA
0.403257474976257,OH,62,1,1,5,2
0.217398059829177,OH,62,1,2,5,1
0.538577885960156,OH,68,1,1,5,1
2.45295681346118,OH,56,1,2,5,1
1.48795791281983,OH,50,1,2,5,1
0.759888708187139,OH,53,1,2,5,1
0.419599040453587,OH,67,1,1,5,1
0.987762825848342,OH,54,1,3,5,3
0.537793329251764,OH,64,1,1,5,3
1.55594295404381,OH,55,1,2,5,1
0.244519611848205,OH,78,1,1,5,1
3.04340655534543,OH,62,1,2,5,3
0.0649224327606192,OH,66,1,4,5,3
1.24353382118119,OH,58,1,1,NA,NA
1.18530086913767,OH,48,1,1,5,1
0.729437602612844,OH,57,1,3,5,3
0.670496694149913,OH,46,1,1,5,1
0.562777722482379,OH,63,1,2,NA,NA
0.496118923069619,OH,41,2,1,NA,NA
0.182283563453575,OH,36,1,3,5,1
0.44450321142617,OH,64,1,3,5,2
9.21447482539809,OH,45,1,3,5,3
1.14854737591125,OH,65,1,1,5,1
1.53438191294549,OH,65,1,1,5,2
0.418154218605399,OH,69,1,3,NA,NA
0.577007357166737,OH,39,1,1,5,3
2.31962882097816,OH,57,1,2,5,1
1.48795791281983,OH,63,1,2,5,1
1.47327284296546,OH,76,1,2,5,2
1.15391984565545,OH,55,1,3,5,1
1.23750462463486,OH,64,1,1,5,3
0.947842183984611,OH,47,1,1,5,1
2.24874737389244,OH,33,1,2,5,1
0.992371039046273,OH,65,1,2,1,NA
0.931501202280545,OH,27,1,3,5,3
1.1431728338288,OH,67,1,1,5,1
0.925623657776056,OH,64,1,3,5,1
1.33174937735081,OH,61,1,2,5,3
0.40938374346216,OH,64,1,2,5,3
0.312832191227127,OH,33,1,1,1,NA
0.925623657776056,OH,61,1,1,5,1
0.678868613015395,OH,67,1,2,5,3
1.230452569785,OH,36,1,1,1,NA
2.19672348271749,OH,30,1,1,5,3
0.604303711053912,OH,51,1,3,5,1
1.60734943685485,OH,30,1,1,1,NA
1.26671866566685,OH,72,1,1,5,3
1.58016513863716,OH,73,1,1,5,3
1.41988854160831,OH,68,1,1,5,1
0.101399312184791,OH,60,1,4,5,1
0.347712356918867,OH,52,1,2,5,1
0.262412178017015,OH,25,1,1,1,NA
0.883770404273273,OH,49,1,2,5,2
1.04218253574292,OH,71,1,1,5,1
3.05552093032891,OH,42,1,3,5,1
0.702815945039283,OH,50,1,1,5,3
1.63767409351562,OH,58,1,5,5,3
0.614278138942524,OH,51,1,1,5,1
0.449177105315333,OH,68,1,3,5,1
0.543088933281077,OH,66,1,1,1,NA
0.304832439442422,OH,65,1,1,5,1
0.878380081724534,OH,32,1,1,5,3
0.694609632183828,OH,49,1,1,5,1
1.68013815575288,OH,47,1,3,5,1
1.17753178558185,OH,30,1,1,5,2
0.803141977823279,OH,57,1,2,5,1
1.35593784668859,OH,62,1,2,5,1
0.622512314823438,OH,83,1,3,5,1
2.31962882097816,OH,65,1,2,5,1
2.00721385807732,OH,69,1,2,5,2
0.235039313273442,OH,64,1,5,1,NA
0.233858378177304,OH,66,1,3,3,NA
0.531931409321721,OH,77,1,3,5,1
0.369225104971249,OH,80,1,3,5,1
0.490669087060363,OH,47,2,1,NA,NA
0.338308222481317,OH,45,2,3,NA,NA
0.306115999101145,OH,56,1,1,3,NA
0.443217656909297,OH,61,1,1,5,1
0.0115684102195296,OH,40,2,4,NA,NA
0.721086972533964,OH,49,1,1,3,NA
0.808380464830309,OH,68,1,1,5,2
0.793530915963897,OH,71,1,3,5,1
0.179706428746666,OH,74,1,3,5,1
0.301677837383144,OH,59,2,1,NA,NA
0.950293915422074,OH,45,1,3,NA,NA
0.460112361801715,OH,66,2,1,NA,NA
0.254484272999071,OH,36,2,4,NA,NA
0.518824388160356,OH,68,1,1,5,1
0.546964387715958,OH,64,1,1,5,3
0.556182656998048,OH,47,2,5,1,NA
2.45295681346118,OH,55,1,2,5,1
0.185891368399232,OH,57,1,1,5,1
1.0193587184736,OH,61,1,1,1,NA
0.920044136239036,OH,58,1,1,5,1
1.58348210369681,OH,66,1,3,5,3
1.54801949437629,OH,67,1,1,5,1
1.45970022942838,OH,67,1,3,5,1
0.42191464035135,OH,47,1,1,5,1
1.13294220007687,OH,57,1,3,5,3
0.0465116670121575,OH,57,3,3,1,NA
0.410349610460734,OH,59,1,3,5,3
1.39327128225578,OH,56,1,2,5,1
0.337511413219369,OH,77,1,1,5,3
0.91426514684134,OH,47,1,5,1,NA
1.47327284296546,OH,70,1,2,5,1
0.474959532965631,OH,56,1,1,5,3
5.05525053876425,OH,70,1,1,1,NA
2.92847756710969,OH,38,1,1,4,4
